ENSG	ClusterVSMC	ClusterMono.1	ClusterEC.1	ClusterMacro	ClusterMono.2	ClusterFibro.1	ClusterEC.2	ClusterFibro.2	ClusterNeuron	ClusterEC.3
ENSG00000128604	0	12.2378892616701	0	0	9.71893710823451	0	0	0	0	0
ENSG00000064419	0	5.87097151883266	-2.73744866875786	0	4.00865896949308	-4.15963211132557	0	0	0	0
ENSG00000158457	0	0	0	0	0	0	0	0	0	0
ENSG00000128602	0	-8.74970790411421	-4.36379205626119	-9.35348012872231	-5.87192203427612	8.2338359878139	-21.7924298763891	2.69612744294043	0	0
ENSG00000158467	0	0	0	4.20421426444698	5.81271928601822	0	0	0	0	0
ENSG00000128578	0	0	0	0	0	0	0	0	0	0
ENSG00000240204	0	0	0	0	0	0	0	0	0	0
ENSG00000106459	0	0	0	0	0	0	0	0	0	0
ENSG00000186591	6.18267765971319	-6.22426380671308	0	0	-2.76415392348674	0	0	0	0	0
ENSG00000091732	4.04349918869053	-2.12214628100549	0	0	0	0	0	0	0	-2.16241528207052
ENSG00000128607	0	0	0	0	0	0	0	0	0	0
ENSG00000146842	0	0	0	0	0	0	0	0	0	0
ENSG00000165120	0	0	0	0	0	0	0	0	0	0
ENSG00000158516	0	0	0	0	0	0	0	0	0	0
ENSG00000128510	0	0	0	0	0	0	0	0	0	0
ENSG00000158525	0	0	0	0	0	0	0	0	0	0
ENSG00000091704	0	0	0	0	0	0	0	0	0	0
ENSG00000106477	0	0	0	0	0	0	0	0	0	0
ENSG00000106484	0	0	0	0	0	0	0	0	0	0
ENSG00000158623	0	0	0	0	0	0	0	0	0	0
ENSG00000213265	0	0	0	0	0	0	0	0	0	0
ENSG00000174595	0	0	0	0	0	0	0	0	0	0
ENSG00000128585	6.42081692232573	0	-2.31391678654494	-2.88181173308355	-2.23126699107552	-2.08406923696991	0	0	0	0
ENSG00000128567	-17.6786885790066	0	18.5843832388236	0	0	-12.9126737347894	8.76701008305432	0	0	4.16525639711066
ENSG00000221866	0	0	8.09546130661723	0	0	0	0	0	0	0
ENSG00000106554	0	0	0	0	2.11911917299419	0	0	0	0	0
ENSG00000131558	0	0	0	0	0	0	0	0	0	0
ENSG00000155530	0	0	0	0	0	0	0	0	0	0
ENSG00000205060	0	0	0	0	0	0	0	0	0	0
ENSG00000085662	0	2.06986905972691	-6.93364525212887	0	0	0	-8.3143407684495	0	0	-2.18952102346468
ENSG00000198074	-5.6092989127526	-5.07692770565498	-11.3507867353475	0	0	8.99818953250532	-9.09743360759576	5.92696615187974	0	0
ENSG00000227471	0	0	0	0	0	0	0	0	0	0
ENSG00000172331	-3.92596290972059	-6.79509429095929	15.283640544958	0	-2.47853102090384	-2.82562482950255	-4.25419116086172	-6.12008834260718	0	0
ENSG00000122786	31.6425361079596	-21.5575339913733	-4.80079291911562	-10.2605700159012	-9.787162077894	-2.7592555405763	-8.48505869183644	-2.89251140374076	0	-2.3560364614403
ENSG00000146856	0	0	0	0	0	0	0	0	0	0
ENSG00000122783	0	2.46723889046205	0	0	0	0	5.46433200473324	0	0	0
ENSG00000146859	-9.14049215543714	-6.01197642025354	6.52195224893459	-6.85285768708578	-7.51097997462013	0	10.1201547655099	2.71618161520976	0	2.21049390240392
ENSG00000105875	0	0	0	0	0	0	0	0	0	0
ENSG00000146857	0	0	0	0	0	0	0	0	0	0
ENSG00000080802	6.23440298694552	-2.95405243188507	0	0	0	0	0	0	0	0
ENSG00000155561	0	0	0	0	0	0	0	0	0	0
ENSG00000243317	0	0	0	0	0	0	0	0	0	0
ENSG00000164707	0	0	0	0	0	0	0	0	0	0
ENSG00000189320	0	0	0	0	0	0	0	0	0	0
ENSG00000105887	6.19226979947154	-3.97933060851767	-3.21937636673515	2.70317715370559	3.92305490973536	2.39340850758917	2.12523462722621	-2.08486463991815	-3.12265087743064	0
ENSG00000267697	0	0	0	0	0	0	0	0	0	0
ENSG00000181072	0	0	0	0	0	0	0	0	0	0
ENSG00000105894	0	0	0	0	0	0	0	0	5.69534867832137	6.94113305642547
ENSG00000157680	0	0	0	0	0	0	0	0	0	0
ENSG00000182158	13.848771927679	-16.1522346588546	0	-9.65272487557205	-12.9060121490946	0	-9.19772119623455	-3.80464873725625	-2.4457518089252	0
ENSG00000122787	0	0	0	0	0	0	0	0	0	0
ENSG00000122779	0	-2.89663952429133	-2.65528719993055	0	0	3.24535300946533	0	0	0	0
ENSG00000157703	0	0	0	0	0	0	0	0	0	0
ENSG00000105929	0	0	0	0	0	0	0	0	0	0
ENSG00000214128	0	0	0	0	0	0	0	0	0	0
ENSG00000122778	0	0	0	0	0	0	0	0	0	0
ENSG00000146858	0	0	0	0	0	0	0	0	0	0
ENSG00000105939	-7.72670182930338	0	0	3.46506522332349	0	2.25680453028325	0	3.8561520573381	0	0
ENSG00000105948	0	0	0	0	0	0	0	0	0	0
ENSG00000157741	6.68197064172911	-3.87150237721207	0	0	0	0	0	0	0	0
ENSG00000164898	11.6626291322457	-9.22256247918664	0	-4.94474245411285	0	0	-5.1678825197902	0	0	-4.08270291611187
ENSG00000269955	0	0	0	0	0	0	0	0	0	0
ENSG00000188883	0	0	0	0	0	0	0	0	0	0
ENSG00000236279	0	0	0	0	0	0	0	0	0	0
ENSG00000064393	0	0	0	0	0	0	0	0	0	0
ENSG00000059377	0	14.5122991283056	0	0	6.29920419856204	0	0	0	0	0
ENSG00000059378	0	0	0	0	0	0	2.61636509557379	0	0	0
ENSG00000006459	-11.2144947030593	9.13881112250506	-2.70276696392	0	6.73878042790835	0	0	2.75859263094742	0	0
ENSG00000157800	0	0	0	0	0	6.47021307725179	0	0	0	0
ENSG00000146955	0	0	0	0	0	0	0	0	0	0
ENSG00000133606	0	5.4909864593978	0	0	7.19711501036954	-3.45376553722597	-2.35785273353518	0	0	-2.43732606471114
ENSG00000146966	0	0	0	0	0	0	0	7.48289466633365	0	0
ENSG00000133597	0	0	0	0	0	0	0	0	0	0
ENSG00000090266	15.2393764674866	-9.79558459838297	-3.19691716429876	-7.22672483811705	0	0	-5.52841655708738	-2.24067666514116	-4.04932502134389	0
ENSG00000157764	8.58063068660386	-4.72990450716814	0	-5.68949939452327	0	0	0	-3.6192322904805	0	0
ENSG00000090263	-9.46201858186646	0	0	0	2.27358466478345	6.7949146461015	0	0	0	0
ENSG00000261115	0	0	0	0	0	0	0	0	0	0
ENSG00000006530	0	-6.08192704511858	-2.127996476154	0	0	2.94260807635608	0	0	0	0
ENSG00000257093	0	0	0	0	0	0	0	0	0	0
ENSG00000214102	0	0	0	0	0	0	0	0	0	0
ENSG00000106028	3.04063345143331	0	-5.39169085477055	0	0	0	-4.52783502881039	0	0	0
ENSG00000127362	0	0	0	0	0	0	0	0	0	0
ENSG00000127364	0	0	0	0	0	0	0	0	0	0
ENSG00000127366	0	0	0	0	0	0	0	0	0	0
ENSG00000165076	0	0	0	0	0	0	0	0	0	0
ENSG00000257335	0	0	0	0	0	0	0	0	0	0
ENSG00000258083	0	0	0	0	0	0	0	0	0	0
ENSG00000258227	0	0	0	0	0	0	0	0	0	0
ENSG00000257138	0	0	0	0	0	0	0	0	0	0
ENSG00000258223	0	0	0	0	0	0	0	0	0	0
ENSG00000270672	0	0	0	0	0	0	0	0	0	0
ENSG00000204983	0	0	0	0	0	0	0	0	0	0
ENSG00000106123	0	0	0	0	0	0	0	0	0	0
ENSG00000165125	0	0	0	0	0	0	0	0	0	0
ENSG00000127412	0	0	0	0	0	0	0	0	0	0
ENSG00000165131	0	0	0	0	0	0	0	0	0	0
ENSG00000197993	0	0	0	0	0	0	0	0	0	0
ENSG00000179468	0	0	0	0	0	0	0	0	0	0
ENSG00000225781	0	0	0	0	0	0	0	0	0	0
ENSG00000159763	0	0	0	0	0	0	0	0	0	0
ENSG00000236398	0	0	0	0	0	0	0	0	0	0
ENSG00000221937	0	0	0	0	0	0	0	0	0	0
ENSG00000197448	9.7256524298701	-6.8528133158335	0	-6.06865433354794	-24.7539902089745	-4.44993967854542	-2.76154177612662	0	0	0
ENSG00000178826	0	0	0	0	0	0	0	0	0	0
ENSG00000106144	0	0	0	0	0	0	0	0	0	0
ENSG00000188037	0	0	0	0	0	0	0	0	0	0
ENSG00000159784	0	0	0	0	0	0	0	0	0	0
ENSG00000159840	28.5646051664626	-12.3604948024614	12.2027670149927	-5.84706722858537	4.02193372312221	-10.3893169748013	-11.5107155716591	-7.99830198620249	-5.73701292402226	-5.03701050957155
ENSG00000146904	0	0	0	0	0	0	0	0	0	0
ENSG00000185899	0	0	0	0	0	0	0	0	0	0
ENSG00000221855	0	0	0	0	0	0	0	0	0	0
ENSG00000271079	0	0	0	0	0	0	0	0	0	0
ENSG00000170379	0	0	0	0	0	0	0	0	0	0
ENSG00000271321	0	0	0	0	0	0	0	0	0	0
ENSG00000198420	5.98374718847234	-17.9531600216927	0	-31.6425361079596	-31.6425361079596	2.856842337646	-5.49564548796523	0	0	0
ENSG00000221910	0	0	0	0	0	0	0	0	0	0
ENSG00000213215	0	0	0	0	0	0	0	0	0	0
ENSG00000221813	0	0	0	0	0	0	0	0	0	0
ENSG00000221836	0	0	0	0	0	0	0	0	0	0
ENSG00000221933	0	0	0	0	0	0	0	0	0	0
ENSG00000221858	0	0	0	0	0	0	0	0	0	0
ENSG00000221989	0	0	0	0	0	0	0	0	0	0
ENSG00000221938	0	0	0	0	0	0	0	0	0	0
ENSG00000225932	0	0	0	0	0	0	0	0	0	0
ENSG00000213214	0	0	0	0	0	0	0	0	0	0
ENSG00000212807	0	0	0	0	0	0	0	0	0	0
ENSG00000243896	0	0	0	0	0	0	0	0	0	0
ENSG00000244693	0	0	0	0	0	0	0	0	0	0
ENSG00000221970	0	0	0	0	0	0	0	0	0	0
ENSG00000050327	8.18647980941405	0	0	0	0	0	0	0	0	0
ENSG00000106410	0	0	0	0	0	0	0	0	0	0
ENSG00000196511	0	0	0	0	0	0	0	0	0	0
ENSG00000174469	0	0	0	0	0	0	0	0	0	0
ENSG00000170279	0	0	0	0	0	0	0	0	0	0
ENSG00000055130	7.53057442536564	-2.50392689440035	0	0	0	-3.4354515208849	0	0	0	0
ENSG00000106462	0	0	0	0	0	0	0	0	0	0
ENSG00000155660	-4.78143773187803	0	-2.25499518614798	0	0	5.67006132983537	-5.02165266823885	2.86374733175639	0	0
ENSG00000197362	0	0	0	0	0	0	0	0	0	0
ENSG00000204947	0	0	0	0	0	0	0	0	0	0
ENSG00000197024	0	0	0	0	0	0	0	0	0	0
ENSG00000170265	0	0	0	0	0	0	0	0	0	0
ENSG00000170260	0	0	0	0	0	0	0	0	0	0
ENSG00000204946	0	0	0	0	0	0	0	0	0	0
ENSG00000196453	0	0	0	0	0	0	0	0	0	0
ENSG00000181220	0	0	0	0	0	0	0	0	0	0
ENSG00000133619	0	0	0	0	0	0	0	0	0	0
ENSG00000181444	7.22240054900516	2.10410716848049	0	-5.54164898831093	0	-7.46921761104404	0	-9.00944241349624	0	2.65757515020778
ENSG00000106479	0	0	0	0	0	0	0	0	0	0
ENSG00000171130	0	0	0	0	0	0	0	5.9210328357736	2.87310655268079	0
ENSG00000106526	0	0	0	0	0	0	0	0	0	0
ENSG00000127399	0	0	0	0	0	0	0	0	0	0
ENSG00000188707	0	0	0	0	0	0	0	0	0	0
ENSG00000106538	21.1673939406281	-26.1396752587856	-21.2210647293435	-11.2231702743257	-11.1202240164329	20.3831743930594	-15.82000754674	31.6425361079596	0	-9.42165314323157
ENSG00000214022	0	0	0	0	0	0	0	0	0	0
ENSG00000196456	0	0	0	0	0	0	0	0	0	0
ENSG00000171115	0	0	0	0	0	0	0	0	0	0
ENSG00000179144	0	0	0	4.98900256216498	0	0	5.73920097600461	0	0	2.71008652737951
ENSG00000133574	-16.2209267881526	0	10.4704575016831	6.40289037885784	0	0	9.32383807384363	0	0	5.19249290371266
ENSG00000133561	-16.5305504780989	0	6.92264012631965	8.6829359118932	-23.826778981033	-14.4445464327516	15.8110725255885	-6.93384446391091	-2.7465298617256	6.69605747759244
ENSG00000106560	0	0	0	0	0	0	0	0	0	0
ENSG00000213203	-17.230990879299	0	11.1199196961835	9.92276889421172	0	0	9.38311094688477	0	0	3.59353656642417
ENSG00000196329	0	0	6.5510682047247	4.56787471144981	0	0	8.08672918884189	0	0	4.54310576716848
ENSG00000106565	-20.2811608294676	31.6425361079596	14.9728915624998	0	7.72038826407344	-4.3955618585166	-2.31055003633334	-7.67273731757648	0	0
ENSG00000002933	-24.3113515306795	22.7127694036759	11.8514280904045	3.39649546437044	6.48189852777085	-2.75244655145134	-2.44106769412322	-7.26635282816574	2.62152685632391	0
ENSG00000002726	0	0	0	0	0	0	0	0	0	0
ENSG00000055118	23.7499523708771	-14.2897360629719	-9.72230258802882	-24.8289667052964	-24.826883099411	-19.9594269369463	-24.8478695774071	-15.0434689056836	-24.8173053077505	-4.61502283054814
ENSG00000164867	-14.592396197575	0	17.999937026624	0	0	0	2.660259760969	0	0	4.28600500310829
ENSG00000181652	0	0	0	0	0	0	0	0	0	0
ENSG00000197150	0	0	0	0	0	0	0	0	0	0
ENSG00000213199	0	0	0	0	0	0	0	0	0	0
ENSG00000164885	6.01858274485478	-2.65767051095079	-3.52245913654034	-2.34521686245306	-4.36873381066666	0	0	0	-25.0934426213812	0
ENSG00000164889	5.41981093486182	-2.68080594831032	0	-4.10970696119931	0	0	0	-4.05012764406873	0	0
ENSG00000164896	5.47208168652967	-7.05320564929112	-3.99837077889039	-4.92092207182318	0	2.6832218885201	-2.49218305827174	0	0	-3.7333456471994
ENSG00000164897	0	0	0	0	0	0	0	0	0	0
ENSG00000133612	0	0	0	0	0	0	0	0	0	0
ENSG00000164900	0	0	0	0	0	0	0	0	0	0
ENSG00000146926	0	0	0	0	0	0	0	0	0	0
ENSG00000033050	2.87342081570785	0	0	0	0	-2.12017529934781	0	0	0	0
ENSG00000033100	0	0	0	-3.69295634745245	-2.64353085647597	3.04824123267261	-6.92413475399752	0	-25.8228366908493	0
ENSG00000082014	31.6425361079596	-16.2566073904378	-11.4528173185516	-9.71764829480075	-8.02066512745301	-15.0547867564466	-19.0994163570762	-10.7249730613925	-4.84729967861059	-7.18737957102015
ENSG00000013374	2.3229631812624	0	2.34237374604826	0	0	-2.1394623026022	0	-3.26234867772338	0	0
ENSG00000187260	0	0	0	0	0	0	0	0	0	0
ENSG00000127377	0	0	0	0	0	0	0	0	0	0
ENSG00000106615	12.2877252558895	-9.07726958453531	-3.35391629295477	-6.50666828117093	-2.82097864406896	0	-3.57376785004496	0	-2.12413414545673	0
ENSG00000106617	11.2287710714037	0	0	-5.9691689814699	0	-6.38039360776247	-5.43239394079104	-6.12157040454488	-2.59186344458548	0
ENSG00000106648	0	0	0	0	0	0	0	0	0	0
ENSG00000178234	6.26637540135163	-5.39657034229341	0	0	0	0	0	0	0	0
ENSG00000055609	4.17637507984586	-2.29155665987778	0	-2.57113822496857	0	0	0	0	0	0
ENSG00000196584	0	0	0	0	0	0	0	0	0	0
ENSG00000133627	0	0	0	0	0	0	0	0	0	0
ENSG00000130226	0	0	0	0	0	0	0	0	0	0
ENSG00000157212	0	0	0	0	0	0	0	0	0	0
ENSG00000157219	0	0	0	0	0	0	0	0	0	0
ENSG00000186480	0	0	0	-3.17445534913724	0	0	0	0	0	-4.87206403414469
ENSG00000204960	0	0	0	0	0	0	0	0	0	0
ENSG00000164778	0	0	0	0	0	0	0	0	0	0
ENSG00000146910	0	0	0	0	0	0	0	0	0	0
ENSG00000184863	2.62685905927744	0	-2.5360165923867	0	0	0	0	0	0	0
ENSG00000164690	0	0	0	0	0	0	0	0	0	0
ENSG00000244291	0	0	0	0	0	0	0	0	0	0
ENSG00000105982	0	0	0	0	0	0	0	0	0	0
ENSG00000105983	0	0	0	0	0	3.30379236092522	0	4.59100472820902	0	0
ENSG00000146909	2.58359187747284	0	-4.22699330678415	0	0	0	-3.46657883754358	0	0	0
ENSG00000130675	0	0	0	0	0	0	0	0	0	0
ENSG00000009335	0	0	0	0	0	0	-3.36876626842578	0	0	0
ENSG00000105993	4.64398709563289	-4.20183789668457	0	0	0	0	0	0	0	0
ENSG00000155093	0	0	0	0	0	0	0	0	0	0
ENSG00000146918	0	0	0	0	0	0	0	0	0	0
ENSG00000117868	20.4258901850343	-16.3727268163693	0	-4.08996102275186	-9.06347709877511	-2.74710074943244	-8.83529157157905	-4.20419881879374	0	0
ENSG00000126870	0	0	0	0	0	0	0	4.51000400529229	0	0
ENSG00000106018	0	0	0	0	0	14.2316574653814	0	0	0	0
ENSG00000176269	0	0	0	0	0	0	0	0	0	0
ENSG00000172748	0	0	0	0	0	0	0	0	0	0
ENSG00000147364	0	0	0	0	0	0	0	4.15230294410791	0	0
ENSG00000180190	0	0	0	0	0	0	0	0	0	0
ENSG00000104714	0	0	0	0	0	0	0	0	0	0
ENSG00000198010	0	0	0	0	0	0	0	0	0	0
ENSG00000182372	0	7.23992186393854	0	0	0	0	0	0	0	0
ENSG00000104728	-9.26619491323809	0	2.27632327409013	-5.86262807331203	0	3.80693772573886	0	5.80095605645135	0	0
ENSG00000176595	0	0	0	0	0	0	0	0	0	0
ENSG00000036448	0	0	0	0	0	0	0	0	0	0
ENSG00000183117	0	0	0	0	0	0	0	0	0	0
ENSG00000147316	0	0	0	0	0	0	0	0	0	0
ENSG00000091879	8.4503884679486	-16.6237315211802	-10.0987959679728	-10.2536171137191	-10.0100984773794	5.67065834991133	-4.40498875786331	-7.3209145879332	0	0
ENSG00000155189	3.2547373316483	0	-2.25086066917738	0	0	0	-2.63773339615146	0	0	0
ENSG00000164825	0	0	0	0	0	0	0	0	0	0
ENSG00000164822	0	0	0	0	0	0	0	0	0	0
ENSG00000164821	0	0	0	0	0	0	0	0	0	0
ENSG00000206047	0	0	0	0	0	0	0	0	0	0
ENSG00000240247	0	0	0	0	0	0	0	0	0	0
ENSG00000239839	0	0	0	0	0	0	0	0	0	0
ENSG00000164816	0	0	0	0	0	0	0	0	0	0
ENSG00000215372	0	0	0	0	0	0	0	0	0	0
ENSG00000177257	0	0	0	0	0	0	0	0	0	0
ENSG00000177243	0	0	0	0	0	0	0	0	0	0
ENSG00000164871	0	0	0	0	0	0	0	0	0	0
ENSG00000177023	0	0	0	0	0	0	0	0	0	0
ENSG00000187082	0	0	0	0	0	0	0	0	0	0
ENSG00000186599	0	0	0	0	0	0	0	0	0	0
ENSG00000198129	0	0	0	0	0	0	0	0	0	0
ENSG00000255251	0	0	0	0	0	0	0	0	0	0
ENSG00000255378	0	0	0	0	0	0	0	0	0	0
ENSG00000186572	0	0	0	0	0	0	0	0	0	0
ENSG00000186562	0	0	0	0	0	0	0	0	0	0
ENSG00000186579	0	0	0	0	0	0	0	0	0	0
ENSG00000176782	0	0	0	0	0	0	0	0	0	0
ENSG00000178287	0	0	0	0	0	0	0	0	0	0
ENSG00000176797	0	0	0	0	0	0	0	0	0	0
ENSG00000171711	0	0	0	0	0	0	0	0	0	0
ENSG00000215356	0	0	0	0	0	0	0	0	0	0
ENSG00000268955	0	0	0	0	0	0	0	0	0	0
ENSG00000182319	0	0	0	0	0	0	0	0	0	0
ENSG00000253958	0	0	0	0	0	0	0	0	0	0
ENSG00000147324	16.9155291718145	0	-12.6347606510728	-3.22637759865569	0	-10.3847398670792	-3.4208667438271	-5.54884930112588	-4.39761855104192	-6.58555930523652
ENSG00000104626	0	0	0	0	3.65791370952651	0	0	0	0	0
ENSG00000173281	0	0	0	0	0	0	0	0	0	0
ENSG00000173273	0	0	0	0	0	0	0	0	0	0
ENSG00000175806	12.3354044160328	0	-3.95947553515797	0	0	-7.41520929204906	-4.05020288418738	-5.33695331768047	-25.582823343073	0
ENSG00000184647	0	0	0	0	0	0	0	0	0	0
ENSG00000183638	0	0	0	0	0	0	0	0	0	0
ENSG00000171060	0	0	0	0	0	0	0	0	0	0
ENSG00000171056	0	0	6.30431095672911	0	0	0	7.83310840899581	0	0	2.07691396481748
ENSG00000258724	0	0	0	0	0	0	0	0	0	0
ENSG00000254093	0	0	0	0	0	0	0	0	0	0
ENSG00000171044	0	0	0	0	0	0	0	0	0	0
ENSG00000104643	0	0	0	0	0	0	0	0	0	0
ENSG00000177710	0	0	0	0	0	0	0	0	0	0
ENSG00000184608	0	0	0	0	0	0	0	0	0	0
ENSG00000154319	0	0	0	0	0	0	0	0	0	0
ENSG00000136573	0	0	0	0	0	0	0	0	0	0
ENSG00000136574	0	0	0	0	0	0	0	0	0	0
ENSG00000255394	0	0	0	0	0	0	0	0	0	0
ENSG00000154328	0	0	0	0	0	0	0	0	0	0
ENSG00000079459	13.5235937751035	-7.04768860276539	-3.41255966855595	-3.92112500777095	0	-5.05761208066162	-3.30581760864283	-7.6884354304911	-2.28584899130892	0
ENSG00000164733	0	31.6425361079596	-4.45921708595104	-7.93297434780911	0	5.73707770424775	-8.67422066864699	7.64033879079097	-2.43016914066111	0
ENSG00000205884	0	0	0	0	0	0	0	0	0	0
ENSG00000205883	0	0	0	0	0	0	0	0	0	0
ENSG00000205882	0	0	0	0	0	0	0	0	0	0
ENSG00000233050	0	0	0	0	0	0	0	0	0	0
ENSG00000215343	0	0	0	0	0	0	0	0	0	0
ENSG00000223443	0	0	0	0	0	0	0	0	0	0
ENSG00000186523	0	0	0	0	0	0	0	0	0	0
ENSG00000232948	0	0	0	0	0	0	0	0	0	0
ENSG00000145002	0	0	0	0	0	0	0	0	0	0
ENSG00000154359	8.20157199034616	0	0	0	0	0	0	0	0	0
ENSG00000250305	0	0	0	0	0	0	0	0	0	0
ENSG00000164741	6.47086383718619	-15.4494545012374	-9.90795311696737	-10.9218344625835	-10.4626268310174	0	4.6042617610745	4.14945093846887	0	-3.16956909883139
ENSG00000164743	0	0	0	0	0	0	0	0	0	0
ENSG00000185053	0	0	0	0	0	0	0	0	0	0
ENSG00000104723	-3.90411759895833	-10.2149285169098	0	-5.55835121597147	0	9.52309645887483	-3.64051683722867	5.53037084051471	0	0
ENSG00000038945	0	14.6456816941353	0	0	0	0	0	0	0	0
ENSG00000078579	0	0	0	0	0	0	0	0	0	0
ENSG00000155970	8.25740689514823	0	0	0	0	0	0	0	0	0
ENSG00000104219	0	0	0	0	0	0	0	0	0	0
ENSG00000198791	4.31427712033801	-2.43043570004172	0	-3.76786181221164	0	0	0	0	0	0
ENSG00000155975	8.18911126327819	0	-2.11274540369209	0	0	-2.4814714869948	-4.65893056650814	-2.30666648992252	0	0
ENSG00000003987	0	0	0	0	0	0	0	0	0	0
ENSG00000003989	10.4887653016321	-16.9955478700287	-4.71816035304041	-6.92948114524501	-31.0106643192422	5.56524051295916	-14.8319948162813	-7.72805146541452	0	-31.0055271651279
ENSG00000104213	-23.8105866791758	-20.8815670724717	-18.2680870456513	-12.8276914675944	-15.3438865357552	31.6425361079596	-19.1460818085294	3.82073085327304	-4.69007391858155	-8.16068395317195
ENSG00000129422	12.8599395023781	-4.89541472110949	0	-31.6425361079596	-5.98124617123479	-5.85800444584123	0	-6.49388175609251	0	5.36326918942102
ENSG00000104760	0	0	0	0	0	0	0	0	0	0
ENSG00000078674	8.29762366075694	-5.94691285676404	0	-4.99053231055107	-3.57265706594436	-2.33530083365926	-2.51492757007922	0	0	-2.27053229673891
ENSG00000104763	-3.88263107664593	10.4055140857713	-2.24241881985947	-7.56301476255471	2.3891418555528	2.48020605047272	-3.5589181716884	0	0	0
ENSG00000171428	0	0	0	0	0	0	0	0	0	0
ENSG00000156006	0	0	0	0	0	0	0	0	0	0
ENSG00000156011	-6.16469960021544	8.56097863864574	-3.21606015788519	-9.35223215099244	-2.40426776475462	0	-3.21782199787099	3.68457062449618	0	0
ENSG00000104611	0	0	0	0	0	0	0	0	0	0
ENSG00000147408	0	0	0	0	0	0	0	0	0	0
ENSG00000104613	0	0	0	0	0	0	0	0	0	0
ENSG00000175445	-24.4309629719381	0	-18.8615621235653	-5.46640989138809	6.19401238478646	0	26.4020804668049	18.2751932815069	-4.77459400776375	0
ENSG00000036565	0	0	0	0	0	0	0	0	0	0
ENSG00000147416	-6.1735489297319	5.13756853945885	0	0	6.42965562845437	0	0	3.47246018642568	0	0
ENSG00000061337	0	0	0	0	0	0	0	0	0	0
ENSG00000168546	-16.2027286404833	5.10950266675266	0	0	5.66269112898657	11.2631399161135	0	0	2.21931843196656	0
ENSG00000147443	0	13.5192601625898	0	3.77363231902429	8.27269079018917	0	0	0	0	0
ENSG00000130227	0	2.96664686040433	0	0	0	0	0	0	0	0
ENSG00000158806	0	0	0	0	0	0	0	0	0	0
ENSG00000158815	0	0	0	0	0	0	0	0	0	0
ENSG00000158856	0	0	7.87677497714604	0	0	0	0	0	0	3.38631890668941
ENSG00000158863	6.85041647271942	0	0	0	0	0	-2.56870036959278	-2.82914118215381	0	0
ENSG00000173566	0	0	0	0	0	0	0	0	0	0
ENSG00000168453	6.98495554408169	0	0	0	2.54353723252074	0	0	0	0	0
ENSG00000168476	0	0	0	0	0	0	0	0	0	0
ENSG00000168481	0	0	0	0	0	0	0	0	0	0
ENSG00000168484	0	0	0	0	0	0	0	0	0	0
ENSG00000168487	-12.7416964602541	-20.5788547631562	-8.14638116268943	-8.65088745902257	-11.149732327248	15.8582482928815	-10.8913751399288	14.7379239575131	-3.12090359776162	-2.42074644238809
ENSG00000168490	0	0	0	0	0	0	0	0	0	0
ENSG00000168495	0	-3.27902337631269	0	0	0	4.9414622727722	-2.50828633386994	0	0	0
ENSG00000197181	0	0	0	0	0	0	0	0	0	0
ENSG00000104635	10.0674697399629	0	0	0	0	0	0	0	0	0
ENSG00000120910	0	0	0	0	0	0	0	0	0	0
ENSG00000120896	-3.22021785977888	0	6.92883725580891	0	0	-3.69581134828698	3.92097099976328	0	0	2.31869111457557
ENSG00000120913	-2.46562997071132	-13.0682040270971	-6.6820397727888	-8.56251824627917	-2.3769501489751	20.504959741351	-19.5786634658571	11.2035323713321	-3.75158468827802	-10.0008907596747
ENSG00000241852	0	0	0	0	0	0	0	0	0	0
ENSG00000158941	0	0	0	0	0	0	0	0	0	0
ENSG00000147439	0	3.67796020258947	0	0	5.21531119419928	0	0	0	0	0
ENSG00000179388	0	0	0	0	0	0	0	0	0	0
ENSG00000134020	0	0	0	0	0	0	0	0	0	0
ENSG00000008853	0	0	0	0	0	0	0	0	0	0
ENSG00000120889	0	0	0	0	0	0	0	0	0	0
ENSG00000173535	0	0	0	0	0	0	0	0	0	0
ENSG00000173530	0	0	0	0	0	0	0	0	0	0
ENSG00000104689	0	0	0	0	0	0	0	0	0	0
ENSG00000147457	2.4221447078572	-2.84992734382626	0	-2.28980969123748	0	0	0	0	0	0
ENSG00000104679	6.0568336213361	0	0	0	0	0	0	0	0	0
ENSG00000134013	-5.22230027195143	-9.50163200846197	-8.26504881653285	-2.0653738489786	-8.03263416636079	7.37510033650475	-7.10213840131599	7.45877288759076	-2.58354645261618	0
ENSG00000197217	0	0	0	0	0	0	0	0	0	0
ENSG00000147454	0	3.76431904938585	0	0	0	0	0	0	0	0
ENSG00000215298	0	0	0	0	0	0	0	0	0	0
ENSG00000167034	0	0	0	0	0	0	0	0	0	0
ENSG00000180053	0	0	0	0	0	0	0	0	0	0
ENSG00000159167	0	0	0	0	0	7.88133705738164	0	0	0	4.45368541639526
ENSG00000042980	0	0	0	0	0	0	0	0	0	0
ENSG00000134028	0	0	0	0	0	0	0	0	0	0
ENSG00000069206	0	0	0	0	0	0	0	0	0	0
ENSG00000104722	0	0	0	0	0	0	0	0	0	0
ENSG00000147459	0	0	0	0	0	0	0	0	0	0
ENSG00000147437	0	0	0	0	0	0	0	0	0	0
ENSG00000104756	0	0	0	0	0	0	0	3.68554405518215	0	0
ENSG00000184661	0	0	0	0	0	0	0	0	0	0
ENSG00000221818	-17.08032222027	0	0	0	0	0	0	16.3007699515132	0	0
